 0.000000e+00  4.297466e-08  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.615105e-09  0.000000e+00 -1.149181e-03  0.000000e+00  1.350000e-13  0.000000e+00 -2.472463e-09  0.000000e+00  1.788411e-09 
 1.000000e-13  3.885784e-03  1.000000e-13  3.000000e-02  1.000000e-13  3.000000e-02  1.000000e-13  3.000000e-02  1.000000e-13  3.000000e-02  1.000000e-13  1.615105e-09  1.000000e-13 -1.149181e-03  1.000000e-13  1.350000e-13  1.000000e-13 -2.472463e-09  1.000000e-13  1.788411e-09 
 2.000000e-13  9.246899e-03  2.000000e-13  6.000000e-02  2.000000e-13  6.000000e-02  2.000000e-13  6.000000e-02  2.000000e-13  6.000000e-02  2.000000e-13  1.615105e-09  2.000000e-13 -1.149181e-03  2.000000e-13  1.350000e-13  2.000000e-13 -2.472463e-09  2.000000e-13  1.788411e-09 
 4.000000e-13  2.046559e-02  4.000000e-13  1.200000e-01  4.000000e-13  1.200000e-01  4.000000e-13  1.200000e-01  4.000000e-13  1.200000e-01  4.000000e-13  1.615105e-09  4.000000e-13 -1.149181e-03  4.000000e-13  1.350000e-13  4.000000e-13 -2.472463e-09  4.000000e-13  1.788411e-09 
 8.000000e-13  4.028420e-02  8.000000e-13  2.400000e-01  8.000000e-13  2.400000e-01  8.000000e-13  2.400000e-01  8.000000e-13  2.400000e-01  8.000000e-13  1.615105e-09  8.000000e-13 -1.149181e-03  8.000000e-13  1.350000e-13  8.000000e-13 -2.472463e-09  8.000000e-13  1.788411e-09 
 1.600000e-12  7.300718e-02  1.600000e-12  4.800000e-01  1.600000e-12  4.800000e-01  1.600000e-12  4.800000e-01  1.600000e-12  4.800000e-01  1.600000e-12  1.615105e-09  1.600000e-12 -1.149181e-03  1.600000e-12  1.350000e-13  1.600000e-12 -2.472463e-09  1.600000e-12  1.788411e-09 
 2.706200e-12  1.176168e-01  2.706200e-12  8.118600e-01  2.706200e-12  8.118600e-01  2.706200e-12  8.118600e-01  2.706200e-12  8.118600e-01  2.706200e-12  1.615105e-09  2.706200e-12 -1.149181e-03  2.706200e-12  1.350000e-13  2.706200e-12 -2.472463e-09  2.706200e-12  1.788411e-09 
 4.539809e-12  1.903570e-01  4.539809e-12  1.361943e+00  4.539809e-12  1.361943e+00  4.539809e-12  1.361943e+00  4.539809e-12  1.361943e+00  4.539809e-12  1.615105e-09  4.539809e-12 -1.149181e-03  4.539809e-12  1.350000e-13  4.539809e-12 -2.472463e-09  4.539809e-12  1.788411e-09 
 6.842575e-12  2.843688e-01  6.842575e-12  2.052773e+00  6.842575e-12  2.052773e+00  6.842575e-12  2.052773e+00  6.842575e-12  2.052773e+00  6.842575e-12  1.615105e-09  6.842575e-12 -1.149181e-03  6.842575e-12  1.350000e-13  6.842575e-12 -2.472463e-09  6.842575e-12  1.788411e-09 
 1.000000e-11  4.366057e-01  1.000000e-11  3.000000e+00  1.000000e-11  3.000000e+00  1.000000e-11  3.000000e+00  1.000000e-11  3.000000e+00  1.000000e-11  1.615105e-09  1.000000e-11 -1.149181e-03  1.000000e-11  1.350000e-13  1.000000e-11 -2.472463e-09  1.000000e-11  1.788411e-09 
 1.032072e-11  4.380869e-01  1.032072e-11  3.000000e+00  1.032072e-11  3.000000e+00  1.032072e-11  3.000000e+00  1.032072e-11  3.000000e+00  1.032072e-11  1.615105e-09  1.032072e-11 -1.149181e-03  1.032072e-11  1.350000e-13  1.032072e-11 -2.472463e-09  1.032072e-11  1.788411e-09 
 1.096216e-11  4.332277e-01  1.096216e-11  3.000000e+00  1.096216e-11  3.000000e+00  1.096216e-11  3.000000e+00  1.096216e-11  3.000000e+00  1.096216e-11  1.615105e-09  1.096216e-11 -1.149181e-03  1.096216e-11  1.350000e-13  1.096216e-11 -2.472463e-09  1.096216e-11  1.788411e-09 
 1.224504e-11  4.225302e-01  1.224504e-11  3.000000e+00  1.224504e-11  3.000000e+00  1.224504e-11  3.000000e+00  1.224504e-11  3.000000e+00  1.224504e-11  1.615105e-09  1.224504e-11 -1.149181e-03  1.224504e-11  1.350000e-13  1.224504e-11 -2.472463e-09  1.224504e-11  1.788411e-09 
 1.377889e-11  4.136694e-01  1.377889e-11  3.000000e+00  1.377889e-11  3.000000e+00  1.377889e-11  3.000000e+00  1.377889e-11  3.000000e+00  1.377889e-11  1.615105e-09  1.377889e-11 -1.149181e-03  1.377889e-11  1.350000e-13  1.377889e-11 -2.472463e-09  1.377889e-11  1.788411e-09 
 1.684658e-11  3.917853e-01  1.684658e-11  3.000000e+00  1.684658e-11  3.000000e+00  1.684658e-11  3.000000e+00  1.684658e-11  3.000000e+00  1.684658e-11  1.615105e-09  1.684658e-11 -1.149181e-03  1.684658e-11  1.350000e-13  1.684658e-11 -2.472463e-09  1.684658e-11  1.788411e-09 
 2.262808e-11  3.572094e-01  2.262808e-11  3.000000e+00  2.262808e-11  3.000000e+00  2.262808e-11  3.000000e+00  2.262808e-11  3.000000e+00  2.262808e-11  1.615105e-09  2.262808e-11 -1.149181e-03  2.262808e-11  1.350000e-13  2.262808e-11 -2.472463e-09  2.262808e-11  1.788411e-09 
 3.257286e-11  3.005335e-01  3.257286e-11  3.000000e+00  3.257286e-11  3.000000e+00  3.257286e-11  3.000000e+00  3.257286e-11  3.000000e+00  3.257286e-11  1.615105e-09  3.257286e-11 -1.149181e-03  3.257286e-11  1.350000e-13  3.257286e-11 -2.472463e-09  3.257286e-11  1.788411e-09 
