 0.000000e+00  1.121747e-07  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 -8.979266e-10  0.000000e+00 -1.964399e-02  0.000000e+00  1.215000e-12  0.000000e+00  1.713728e-10  0.000000e+00  7.152651e-12 
 1.000000e-13  1.134487e-02  1.000000e-13  9.000000e-02  1.000000e-13  9.000000e-02  1.000000e-13  9.000000e-02  1.000000e-13  9.000000e-02  1.000000e-13 -8.979266e-10  1.000000e-13 -1.964399e-02  1.000000e-13  1.215000e-12  1.000000e-13  1.713728e-10  1.000000e-13  7.152651e-12 
 2.000000e-13  2.679285e-02  2.000000e-13  1.800000e-01  2.000000e-13  1.800000e-01  2.000000e-13  1.800000e-01  2.000000e-13  1.800000e-01  2.000000e-13 -8.979266e-10  2.000000e-13 -1.964399e-02  2.000000e-13  1.215000e-12  2.000000e-13  1.713728e-10  2.000000e-13  7.152651e-12 
 4.000000e-13  5.876711e-02  4.000000e-13  3.600000e-01  4.000000e-13  3.600000e-01  4.000000e-13  3.600000e-01  4.000000e-13  3.600000e-01  4.000000e-13 -8.979266e-10  4.000000e-13 -1.964399e-02  4.000000e-13  1.215000e-12  4.000000e-13  1.713728e-10  4.000000e-13  7.152651e-12 
 8.000000e-13  1.140789e-01  8.000000e-13  7.200000e-01  8.000000e-13  7.200000e-01  8.000000e-13  7.200000e-01  8.000000e-13  7.200000e-01  8.000000e-13 -8.979266e-10  8.000000e-13 -1.964399e-02  8.000000e-13  1.215000e-12  8.000000e-13  1.713728e-10  8.000000e-13  7.152651e-12 
 1.600000e-12  2.034752e-01  1.600000e-12  1.440000e+00  1.600000e-12  1.440000e+00  1.600000e-12  1.440000e+00  1.600000e-12  1.440000e+00  1.600000e-12 -8.979266e-10  1.600000e-12 -1.964399e-02  1.600000e-12  1.215000e-12  1.600000e-12  1.713728e-10  1.600000e-12  7.152651e-12 
 2.351900e-12  2.830057e-01  2.351900e-12  2.116710e+00  2.351900e-12  2.116710e+00  2.351900e-12  2.116710e+00  2.351900e-12  2.116710e+00  2.351900e-12 -8.979266e-10  2.351900e-12 -1.964399e-02  2.351900e-12  1.215000e-12  2.351900e-12  1.713728e-10  2.351900e-12  7.152651e-12 
 3.855701e-12  4.288514e-01  3.855701e-12  3.470131e+00  3.855701e-12  3.470131e+00  3.855701e-12  3.470131e+00  3.855701e-12  3.470131e+00  3.855701e-12 -8.979266e-10  3.855701e-12 -1.964399e-02  3.855701e-12  1.215000e-12  3.855701e-12  1.713728e-10  3.855701e-12  7.152651e-12 
 6.341595e-12  6.861897e-01  6.341595e-12  5.707435e+00  6.341595e-12  5.707435e+00  6.341595e-12  5.707435e+00  6.341595e-12  5.707435e+00  6.341595e-12 -8.979266e-10  6.341595e-12 -1.964399e-02  6.341595e-12  1.215000e-12  6.341595e-12  1.713728e-10  6.341595e-12  7.152651e-12 
 8.614445e-12  1.008178e+00  8.614445e-12  7.753000e+00  8.614445e-12  7.753000e+00  8.614445e-12  7.753000e+00  8.614445e-12  7.753000e+00  8.614445e-12 -8.979266e-10  8.614445e-12 -1.964399e-02  8.614445e-12  1.215000e-12  8.614445e-12  1.713728e-10  8.614445e-12  7.152651e-12 
